0, 0.000124169, 
1, 0.000459315, 
2, 0.000197307, 
3, 0.00014086, 
4, 0.000100228, 
5, 6.31493e-05, 
6, 1.39884e-05, 
7, 5.58979e-06, 
8, 3.10206e-06, 
9, 2.07607e-06, 
10, 2.83208e-06, 
11, 2.44155e-06, 
12, 2.23225e-06, 
13, 2.41754e-06, 
14, 2.74411e-06, 
15, 3.31081e-06, 
16, 3.00508e-06, 
17, 2.82726e-06, 
18, 2.18511e-06, 
19, 2.30497e-06, 
20, 3.27795e-06, 
21, 3.09418e-06, 
22, 6.11034e-06, 
23, 1.28576e-05, 
24, 1.94756e-05, 
25, 1.42223e-05, 
26, 1.56229e-05, 
27, 2.67842e-05, 
28, 4.13305e-05, 
29, 5.62712e-05, 
30, 7.27949e-05, 
31, 7.41723e-05, 
32, 5.93577e-05, 
33, 3.05635e-05, 
34, 1.05593e-05, 
35, 7.28989e-06, 
36, 6.18473e-06, 
37, 6.34215e-06, 
38, 5.27115e-06, 
39, 4.3405e-06, 
40, 2.60952e-06, 
41, 2.04226e-06, 
42, 2.15958e-06, 
43, 2.41579e-06, 
44, 2.04739e-06, 
45, 1.9528e-06, 
46, 1.60511e-06, 
47, 2.06345e-06, 
48, 3.12494e-06, 
49, 2.40458e-06, 
50, 1.51878e-06, 
51, 1.0812e-06, 
52, 8.87386e-07, 
53, 1.07318e-06, 
54, 1.36113e-06, 
55, 2.63563e-06, 
56, 5.99075e-06, 
57, 1.2951e-05, 
58, 4.57664e-05, 
59, 0.000183093, 
60, 0.000269073, 
61, 0.000198649, 
62, 0.000134647, 
63, 0.000107776, 
64, 4.9008e-05, 
65, 2.39421e-05, 
66, 8.38546e-06, 
67, 3.57442e-06, 
68, 2.16502e-06, 
69, 2.47368e-06, 
70, 3.18169e-06, 
71, 5.58045e-06, 
72, 7.63383e-06, 
73, 7.09464e-06, 
74, 6.29255e-06, 
75, 4.15956e-06, 
76, 3.36699e-06, 
77, 3.67579e-06, 
78, 4.39446e-06, 
79, 2.53222e-06, 
80, 2.27823e-06, 
81, 2.49e-06, 
82, 3.88299e-06, 
83, 9.86775e-06, 
84, 2.50168e-05, 
85, 3.53941e-05, 
86, 2.43975e-05, 
87, 6.46236e-05, 
88, 0.000225532, 
89, 0.000387472, 
90, 0.000448249, 
91, 0.00043697, 
92, 0.000330014, 
93, 0.000340896, 
94, 0.000265292, 
95, 0.00043386, 
96, 0.000580589, 
97, 0.00152329, 
98, 0.00174609, 
99, 0.00130123, 
100, 0.000894261, 
101, 0.000387331, 
102, 0.000281116, 
103, 0.000166624, 
104, 0.000114917, 
105, 6.33094e-05, 
106, 7.49044e-05, 
107, 8.98844e-05, 
108, 0.000154005, 
109, 0.00020755, 
110, 0.000165605, 
111, 0.000144459, 
112, 0.000203373, 
113, 0.00024258, 
114, 0.000162065, 
115, 0.000109508, 
116, 6.40847e-05, 
117, 4.99125e-05, 
118, 5.77407e-05, 
119, 6.97673e-05, 
120, 0.000126006, 
121, 0.000181215, 
122, 0.000251733, 
123, 0.000265682, 
124, 0.000156637, 
125, 9.45035e-05, 
126, 5.16815e-05, 
127, 4.65518e-05, 
128, 3.33144e-05, 
129, 1.90278e-05, 
130, 5.4065e-06, 
131, 1.65111e-06, 
132, 1.05845e-06, 
133, 1.4382e-06, 
134, 2.7887e-06, 
135, 1.71193e-05, 
136, 2.54314e-06, 
137, 0.000219299, 
138, 0.000244203, 
139, 6.21802e-05, 
140, 5.68198e-05, 
141, 1.70084e-05, 
142, 3.70049e-06, 
143, 5.93066e-07, 
144, 1.79844e-07, 
145, 2.01425e-07, 
146, 3.32643e-07, 
147, 2.63936e-07, 
148, 2.38996e-07, 
149, 2.34997e-07, 
150, 3.16438e-07, 
151, 3.27236e-07, 
152, 3.9524e-07, 
153, 2.61621e-07, 
154, 1.75928e-07, 
155, 1.8505e-07, 
156, 3.77245e-07, 
157, 7.49201e-07, 
158, 1.17047e-06, 
159, 3.40688e-06, 
