# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.4865385704049405,2.073044592424791,4.157026444677344,54.55446986557562,1.459615711214821,3.0000000000000164,-0.12565496033253903,180.0,-10.624306431066042,0.0
 0.49310571228695865,2.0786505868228513,4.164881320911178,54.48469853784477,1.4793171368608753,2.9999999999999747,-0.13130904942084776,180.0,-11.249699487338308,0.0
 0.49953227554373086,2.084219165268953,4.172662986953287,54.41240163246972,1.498596826631192,3.0000000000000084,-0.13714733255767633,180.0,-11.900507100143166,0.0
 0.505823991464106,2.089750828838755,4.180371760919755,54.33752702248721,1.5174719743923173,3.000000000000009,-0.14317504793830813,180.0,-12.577516410789142,0.0
 0.5119862008178582,2.0952460786079183,4.1880079609266705,54.26002173321367,1.5359586024535739,2.999999999999982,-0.14939754326478022,180.0,-13.281534202915367,0.0
 0.518023891253371,2.1007054156521026,4.195571905090118,54.17983194118779,1.5540716737601121,2.999999999999963,-0.1558202753249467,180.0,-14.01338691129776,0.0
 0.523941730206511,2.106129341046968,4.203063911526186,54.09690297425869,1.5718251906195322,3.0,-0.1624488081366446,180.0,-14.773920628987911,0.0
 0.5297440939640095,2.111518355868175,4.210484298350959,54.01117931264489,1.5892322818920275,3.0,-0.1692888116096702,180.0,-15.56400101681453,0.0
 0.5354350934184079,2.116872961191383,4.217833383680525,53.922604591349945,1.606305280255223,3.0000000000000195,-0.17634605988805688,180.0,-16.38451322260276,0.0
 0.5410185969650362,2.1221936580922516,4.225111485630968,53.831121603661764,1.6230557908951075,2.99999999999996,-0.18362642779895108,180.0,-17.23636167317247,0.0
 0.5464982509207159,2.127480947646441,4.232318922318378,53.736672306237836,1.6394947527621466,2.9999999999999796,-0.19113588936528933,180.0,-18.120469880639394,0.0
 0.5518774977855732,2.132735330929612,4.239456011858838,53.63919782544267,1.6556324933567184,3.0,-0.19888051315483404,180.0,-19.03778010165285,0.0
 0.5571595926212044,2.1379573090174246,4.2465230723684355,53.538638465485846,1.671478777863612,2.999999999999979,-0.2068664589282457,180.0,-19.98925299547235,0.0
 0.5623476177783703,2.1431473829855374,4.253520421963258,53.43493371807238,1.6870428533351096,3.0,-0.21509997293797128,180.0,-20.975867163488342,0.0
 0.567444496174021,2.1483060539096117,4.260448378759391,53.32802227389676,1.7023334885220618,2.9999999999999782,-0.22358738233548997,180.0,-21.998618593597705,0.0
 0.572453003289436,2.153433822865307,4.26730726087292,53.21784203614142,1.717359009868307,3.000000000000022,-0.2323350900541471,180.0,-23.058520046659954,5.773514102053998e-12
 0.5773757780377116,2.158531190928284,4.274097386419934,53.10433013592312,1.7321273341131334,2.9999999999999774,-0.24134956730296908,180.00000000000003,-24.15660032140833,-1.174558893585481e-11
 0.5822153326289068,2.1635986591742014,4.280819073516516,52.98742294992998,1.7466459978867188,2.9999999999999543,-0.25063734662746234,179.99999999999997,-25.293903401803977,5.972542234646054e-12
 0.5869740615442978,2.1686367286787203,4.287472640278754,52.86705612042871,1.7609221846328917,3.0,-0.2602050135596722,180.0,-26.47148751117826,0.0
 0.5916542497167943,2.1736459005175,4.294058404822735,52.743164577670505,1.7749627491503812,3.0,-0.27005919754062835,180.0,-27.690424029407225,6.173491998552428e-12
 0.5962580800023228,2.178626675766201,4.300576685264545,52.61568256490479,1.788774240006967,3.000000000000024,-0.2802065613663424,180.00000000000003,-28.951796267901177,-6.274717487284145e-12
 0.6007876400164591,2.1835795555004833,4.30702779972027,52.48454366619229,1.802362920049376,3.0000000000000244,-0.29065379089624493,180.0,-30.256698121050594,0.0
 0.6052449284015509,2.188505040796007,4.313412066305997,52.3496808370861,1.8157347852046513,3.0,-0.30140758216113184,180.0,-31.606232547016823,6.4787209518414695e-12
 0.6096318605817871,2.193403632728432,4.319729803137811,52.211026438429556,1.8288955817453598,2.9999999999999747,-0.31247462826022376,180.00000000000003,-33.001509901481775,-6.581516474507034e-12
 0.6139502740569327,2.1982758323734175,4.3259813283318005,52.06851227337085,1.8418508221707965,2.9999999999999742,-0.32386160483514315,180.0,-34.44364608816234,0.0
 0.6182019332796002,2.2031221408066246,4.3321669600040495,51.92206962781782,1.854605799838799,3.000000000000026,-0.33557515455456366,180.0,-35.933760516708205,0.0
 0.6223885341558624,2.2079430591037132,4.338287016270646,51.77162931455117,1.8671656024675858,3.0000000000000266,-0.3476218695079369,180.0,-37.47297390214574,0.0
 0.6265117082045693,2.2127390883403426,4.344341815247677,51.617121721029974,1.8795351246137064,3.0,-0.3600082732371034,180.0,-39.06240582160546,0.0
 0.6305730264068776,2.217510729592173,4.350331675051227,51.45847686124074,1.8917190792206313,2.9999999999999454,-0.3727408002229005,180.0,-40.703172057745974,0.0
 0.634574002774107,2.222258483934865,4.3562569137973846,51.29562443176643,1.9037220083223194,2.9999999999999725,-0.3858257749174044,180.0,-42.39638176062875,0.0
 0.6385160976590517,2.2269828524440785,4.3621178496022335,51.12849387208768,1.9155482929771535,3.0,-0.39926938825608843,180.0,-44.143134290459024,0.0
 0.6424007208332823,2.231684336195473,4.367914800581862,50.9570144296398,1.927202162499845,2.9999999999999716,-0.41307767315993377,180.0,-45.9433003770772,0.0
 0.6462293356419854,2.2363634362647087,4.373648084852356,50.781115229455416,1.9385854255349562,2.9732066566829904,-0.42725647787448945,180.0,-47.51992714225033,0.0
 0.650025424806187,2.2410206537274457,4.3793180205298015,50.60072534894708,1.9271971580423513,-3.0000000000000293,-0.4418114378756231,180.0,-48.84925647755304,0.0
 0.6538115919772621,2.2456564896593436,4.384924925730285,50.41577389774033,1.9158386565291259,-2.9999999999999707,-0.45674794558401577,180.0,-50.202190372470874,0.0
 0.6575879968184962,2.250271445136063,4.390469118569894,50.22619010297718,1.9045094420054236,-3.0,-0.47207111856218054,180.0,-51.57859865929054,0.0
 0.6613548052987781,2.254866021233264,4.395950917164714,50.031903400146305,1.893209016564578,-2.9999999999999707,-0.48778576552571357,180.0,-52.97830562415241,7.564226809747601e-12
 0.6651121899125999,2.259440719026606,4.401370639630831,49.83284352972777,1.8819368627231126,-3.0000000000000298,-0.5038963502803208,180.00000000000003,-54.401086999347136,-7.58288363539232e-12
 0.668860329907489,2.263996039591749,4.406728604084331,49.62894063978007,1.8706924427384453,-3.0,-0.5204069541165142,180.0,-55.84666684510527,0.0
 0.6725994115191091,2.268532484004354,4.412025128641303,49.420125394709274,1.8594751979035848,-3.0000000000000595,-0.5373212357765784,180.0,-57.314714356985505,0.0
 0.6763296282142802,2.2730505533400795,4.41726053141783,49.20632909033588,1.8482845478180714,-3.0,-0.5546423892286276,180.0,-58.80484056402918,0.0
 0.6800511809421854,2.277550748674587,4.422435130530001,48.987483775520786,1.837119889634356,-2.9999999999999702,-0.5723731001586643,180.0,-60.316594978164886,-7.65444747924775e-12
 0.683764278394021,2.2820335710835353,4.427549244093901,48.76352238040396,1.8259805972788494,-2.99999999999994,-0.5905154993998137,179.99999999999997,-61.8494621594515,7.671468838954404e-12
 0.6874691372713827,2.2864995216425856,4.432603190225617,48.53437885146246,1.8148660206467642,-3.0000000000000298,-0.6090711154841748,180.0,-63.402858235094584,0.0
 0.6911659825636675,2.2909491014273966,4.437597287041235,48.299988293478656,1.8037754847699101,-2.99999999999994,-0.6280408243276443,180.0,-64.97612736442713,0.0
 0.6948550478348079,2.295382811513629,4.442531852656841,48.060287118565356,1.7927082889564887,-3.00000000000003,-0.6474247976170259,180.0,-66.56853818955977,-7.720085753384957e-12
 0.6985365755196451,2.2998011529769435,4.447407205188522,47.81521320228135,1.7816637059019769,-3.0000000000000604,-0.6672224490767782,179.99999999999997,-68.17928026461956,7.73539458445098e-12
 0.7022108172302793,2.3042046268929983,4.452223662752365,47.56470604693206,1.770640980770074,-3.00000000000003,-0.6874323794924263,180.0,-69.80746050885469,7.750212395751312e-12
 0.7058780340727474,2.3085937343374554,4.4569815434644555,47.30870695202406,1.7596393302426698,-3.0,-0.7080523197364287,180.00000000000003,-71.45209964717239,-7.7645123565313e-12
 0.7095384969743869,2.3129689763859735,4.46168116544088,47.04715919202134,1.7486579415377512,-3.000000000000061,-0.7290790728316214,180.0,-73.11212876760969,0.0
 0.7131924870222809,2.3173308541142124,4.466322846797725,46.780008201124154,1.7376959713940692,-3.0,-0.750508454685766,180.0,-74.78638589722945,0.0
 0.7168402958131851,2.3216798685978333,4.470906905651076,46.50720176520828,1.7267525450213566,-3.0,-0.7723352338130528,180.0,-76.47361269269254,0.0
 0.7204822258153684,2.326016520912496,4.475433660117021,46.228690220767426,1.715826755014807,-2.999999999999939,-0.7945530707944974,180.0,-78.17245131634849,0.0
 0.7241185907428223,2.330341312133859,4.479903428311646,45.94442666050756,1.7049176602324452,-3.0000000000000306,-0.8171544570083593,180.0,-79.88144140743168,0.0
 0.7277497159423305,2.334654743337584,4.4843165283510364,45.65436714563999,1.6940242846339204,-3.0,-0.8401306532707489,180.0,-81.59901729422783,0.0
 0.7313759387939051,2.3389573155993304,4.488673278351278,45.358470924461635,1.6831456160791969,-2.9999999999999694,-0.8634716293452209,180.0,-83.32350544719056,0.0
 0.7349976091251511,2.3432495299947584,4.492973996428461,45.05670065688813,1.6722806050854586,-3.0000000000000306,-0.8871660039004056,180.0,-85.05312222303574,0.0
